Protein IDs	Majority protein IDs	Peptide counts (all)	Peptide counts (razor+unique)	Peptide counts (unique)	Protein names	Gene names	Fasta headers	Number of proteins	Peptides	Razor + unique peptides	Unique peptides	Peptides std00	Peptides std01	Peptides std02	Peptides std03	Peptides std04	Peptides std05	Peptides std06	Peptides std07	Peptides std08	Peptides std09	Peptides std10	Peptides std11	Razor + unique peptides std00	Razor + unique peptides std01	Razor + unique peptides std02	Razor + unique peptides std03	Razor + unique peptides std04	Razor + unique peptides std05	Razor + unique peptides std06	Razor + unique peptides std07	Razor + unique peptides std08	Razor + unique peptides std09	Razor + unique peptides std10	Razor + unique peptides std11	Unique peptides std00	Unique peptides std01	Unique peptides std02	Unique peptides std03	Unique peptides std04	Unique peptides std05	Unique peptides std06	Unique peptides std07	Unique peptides std08	Unique peptides std09	Unique peptides std10	Unique peptides std11	Sequence coverage [%]	Unique + razor sequence coverage [%]	Unique sequence coverage [%]	Mol. weight [kDa]	Sequence length	Sequence lengths	Q-value	Score	Sequence coverage std00 [%]	Sequence coverage std01 [%]	Sequence coverage std02 [%]	Sequence coverage std03 [%]	Sequence coverage std04 [%]	Sequence coverage std05 [%]	Sequence coverage std06 [%]	Sequence coverage std07 [%]	Sequence coverage std08 [%]	Sequence coverage std09 [%]	Sequence coverage std10 [%]	Sequence coverage std11 [%]	Intensity	Intensity std00	Intensity std01	Intensity std02	Intensity std03	Intensity std04	Intensity std05	Intensity std06	Intensity std07	Intensity std08	Intensity std09	Intensity std10	Intensity std11	iBAQ	iBAQ std00	iBAQ std01	iBAQ std02	iBAQ std03	iBAQ std04	iBAQ std05	iBAQ std06	iBAQ std07	iBAQ std08	iBAQ std09	iBAQ std10	iBAQ std11	LFQ intensity std00	LFQ intensity std01	LFQ intensity std02	LFQ intensity std03	LFQ intensity std04	LFQ intensity std05	LFQ intensity std06	LFQ intensity std07	LFQ intensity std08	LFQ intensity std09	LFQ intensity std10	LFQ intensity std11	MS/MS Count std00	MS/MS Count std01	MS/MS Count std02	MS/MS Count std03	MS/MS Count std04	MS/MS Count std05	MS/MS Count std06	MS/MS Count std07	MS/MS Count std08	MS/MS Count std09	MS/MS Count std10	MS/MS Count std11	MS/MS Count	Only identified by site	Reverse	Potential contaminant	id	Peptide IDs	Peptide is razor	Mod. peptide IDs	Evidence IDs	MS/MS IDs	Best MS/MS	Deamidation (NQ) site IDs	Oxidation (M) site IDs	Deamidation (NQ) site positions	Oxidation (M) site positions
Q86UX7-2;Q86UX7;H0YFT5	Q86UX7-2;Q86UX7;H0YFT5	4;4;3	4;4;3	4;4;3	Fermitin family homolog 3	FERMT3	>sp|Q86UX7-2|URP2_HUMAN Isoform 2 of Fermitin family homolog 3 OS=Homo sapiens GN=FERMT3;>sp|Q86UX7|URP2_HUMAN Fermitin family homolog 3 OS=Homo sapiens GN=FERMT3 PE=1 SV=1;>tr|H0YFT5|H0YFT5_HUMAN Fermitin family homolog 3 (Fragment) OS=Homo sapiens GN=FER	3	4	4	4	0	0	0	0	4	1	3	3	3	2	0	0	0	0	0	0	4	1	3	3	3	2	0	0	0	0	0	0	4	1	3	3	3	2	0	0	8.7	8.7	8.7	75.429	663	663;667;184	0	186.67	0	0	0	0	8.7	3.2	8.4	8.7	5.4	5.4	0	0	19766000	0	0	0	0	9137200	705330	2421800	1450800	4671000	1380100	0	0	520160	0	0	0	0	240450	18561	63732	38179	122920	36320	0	0	0	0	0	0	1212800	0	1773700	1456900	733510	1428200	0	0	0	0	0	0	5	1	5	3	3	2	0	0	19				286	59;210;335;536	True;True;True;True	62;231;369;370;591	246;247;248;249;250;962;963;964;965;966;967;1481;1482;1483;1484;1485;2218;2219;2220	295;296;297;298;299;1099;1100;1101;1102;1103;1104;1105;1802;1803;1804;1805;1806;2759;2760;2761	295;1103;1803;2760		119		428
Q86VY4	Q86VY4	1	1	1	Testis-specific Y-encoded-like protein 5	TSPYL5	>sp|Q86VY4|TSYL5_HUMAN Testis-specific Y-encoded-like protein 5 OS=Homo sapiens GN=TSPYL5 PE=1 SV=2	1	1	1	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	2.4	2.4	2.4	45.143	417	417	1	-2	0	0	0	0	0	0	0	0	2.4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	+			287	283	True	312	1298	1598	1598	282	120	218	215
Q86W34-5	Q86W34-5	1	1	1			>sp|Q86W34-5|AMZ2_HUMAN Isoform 2 of Archaemetzincin-2 OS=Homo sapiens GN=AMZ2	1	1	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	4	4	4	34.594	302	302	1	-2	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	+			288	582	True	640	2406	2994	2994	283		92	
Q86W56	Q86W56	1	1	1	Poly(ADP-ribose) glycohydrolase	PARG	>sp|Q86W56|PARG_HUMAN Poly(ADP-ribose) glycohydrolase OS=Homo sapiens GN=PARG PE=1 SV=1	1	1	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1.6	1.6	1.6	111.11	976	976	1	-2	0	0	0	0	0	0	0	0	0	1.6	0	0	676610	0	0	0	0	0	0	0	0	0	676610	0	0	12766	0	0	0	0	0	0	0	0	0	12766	0	0	0	0	0	0	0	0	0	0	0	434840	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	+			289	28	True	31	125	166	166	284		76	
Q8IX12-2;Q8IX12	Q8IX12-2;Q8IX12	1;1	1;1	1;1	Cell division cycle and apoptosis regulator protein 1	CCAR1	>sp|Q8IX12-2|CCAR1_HUMAN Isoform 2 of Cell division cycle and apoptosis regulator protein 1 OS=Homo sapiens GN=CCAR1;>sp|Q8IX12|CCAR1_HUMAN Cell division cycle and apoptosis regulator protein 1 OS=Homo sapiens GN=CCAR1 PE=1 SV=2	2	1	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1.3	1.3	1.3	131.04	1135	1135;1150	1	-2	0	0	0	0	0	0	1.3	0	0	0	0	0	288950	0	0	0	0	0	0	288950	0	0	0	0	0	6281.5	0	0	0	0	0	0	6281.5	0	0	0	0	0	0	0	0	0	0	0	66214	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	+			290	363	True	399	1626	2045	2045	117;118		1087;1089	
Q8IZ02;Q8IZ02-3;Q8IZ02-2	Q8IZ02;Q8IZ02-3;Q8IZ02-2	1;1;1	1;1;1	1;1;1	Leucine-rich repeat-containing protein 34	LRRC34	>sp|Q8IZ02|LRC34_HUMAN Leucine-rich repeat-containing protein 34 OS=Homo sapiens GN=LRRC34 PE=2 SV=2;>sp|Q8IZ02-3|LRC34_HUMAN Isoform 3 of Leucine-rich repeat-containing protein 34 OS=Homo sapiens GN=LRRC34;>sp|Q8IZ02-2|LRC34_HUMAN Isoform 2 of Leucine-ric	3	1	1	1	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	1	4.8	4.8	4.8	46.384	419	419;432;464	1	-2	0	0	0	0	0	0	0	4.8	0	0	0	4.8	617320	0	0	0	0	0	0	0	267350	0	0	0	349970	28060	0	0	0	0	0	0	0	12152	0	0	0	15908	0	0	0	0	0	0	0	0	0	0	0	311600	0	0	0	0	0	0	0	1	0	0	0	1	2	+			291	589	True	648	2424;2425	3012;3013	3013	285;286		21;32	
Q8N1G2	Q8N1G2	1	1	1	Cap-specific mRNA (nucleoside-2-O-)-methyltransferase 1	CMTR1	>sp|Q8N1G2|CMTR1_HUMAN Cap-specific mRNA (nucleoside-2-O-)-methyltransferase 1 OS=Homo sapiens GN=CMTR1 PE=1 SV=1	1	1	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1.7	1.7	1.7	95.32	835	835	1	-2	0	0	0	0	1.7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	+			292	1	True	1	4	4	4	119	121;122;123	242	238;240;243
Q8N895	Q8N895	1	1	1	Zinc finger protein 366	ZNF366	>sp|Q8N895|ZN366_HUMAN Zinc finger protein 366 OS=Homo sapiens GN=ZNF366 PE=1 SV=1	1	1	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1.2	1.2	1.2	85.107	744	744	1	-2	0	0	0	0	0	0	1.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	+			293	558	True	616	2287	2857	2857	287		254	
Q8N8F7-2	Q8N8F7-2	1	1	1			>sp|Q8N8F7-2|LSME1_HUMAN Isoform 2 of Leucine-rich single-pass membrane protein 1 OS=Homo sapiens GN=LSMEM1	1	1	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	15.3	15.3	15.3	6.5213	59	59	1	-2	0	0	0	0	15.3	0	0	0	0	0	0	0	29109	0	0	0	0	29109	0	0	0	0	0	0	0	9702.9	0	0	0	0	9702.9	0	0	0	0	0	0	0	0	0	0	0	7176.9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	+			294	533	True	588	2207	2745	2745	120;288		46;50	
Q8NA58;Q8NA58-2	Q8NA58;Q8NA58-2	1;1	1;1	1;1	Poly(A)-specific ribonuclease PARN-like domain-containing protein 1	PNLDC1	>sp|Q8NA58|PNDC1_HUMAN Poly(A)-specific ribonuclease PARN-like domain-containing protein 1 OS=Homo sapiens GN=PNLDC1 PE=2 SV=2;>sp|Q8NA58-2|PNDC1_HUMAN Isoform 2 of Poly(A)-specific ribonuclease PARN-like domain-containing protein 1 OS=Homo sapiens GN=PNLD	2	1	1	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	2.3	2.3	2.3	60.123	520	520;531	1	-2	0	0	0	0	0	0	0	0	0	0	0	2.3	50331	0	0	0	0	0	0	0	0	0	0	0	50331	1935.8	0	0	0	0	0	0	0	0	0	0	0	1935.8	0	0	0	0	0	0	0	0	0	0	0	44813	0	0	0	0	0	0	0	0	0	0	0	1	1	+			295	471	True	522	1995	2475	2475	121;122;289	124	117;123;126	122
Q8NDX2-2;Q8NDX2	Q8NDX2-2;Q8NDX2	1;1	1;1	1;1	Vesicular glutamate transporter 3	SLC17A8	>sp|Q8NDX2-2|VGLU3_HUMAN Isoform 2 of Vesicular glutamate transporter 3 OS=Homo sapiens GN=SLC17A8;>sp|Q8NDX2|VGLU3_HUMAN Vesicular glutamate transporter 3 OS=Homo sapiens GN=SLC17A8 PE=1 SV=1	2	1	1	1	0	0	0	0	1	0	1	0	1	0	0	0	0	0	0	0	1	0	1	0	1	0	0	0	0	0	0	0	1	0	1	0	1	0	0	0	3.3	3.3	3.3	59.076	539	539;589	0	8.6094	0	0	0	0	3.3	0	3.3	0	3.3	0	0	0	10100000	0	0	0	0	4935800	0	3687900	0	1476800	0	0	0	594140	0	0	0	0	290340	0	216940	0	86869	0	0	0	0	0	0	0	0	0	0	0	508690	0	0	0	0	0	0	0	1	0	1	0	1	0	0	0	3				296	451	True	496	1911;1912;1913	2386;2387;2388	2386		125		496
Q8NGY9	Q8NGY9	1	1	1	Olfactory receptor 2L8	OR2L8	>sp|Q8NGY9|OR2L8_HUMAN Olfactory receptor 2L8 OS=Homo sapiens GN=OR2L8 PE=3 SV=1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	3.2	3.2	3.2	35.444	312	312	1	-2	0	0	0	0	0	0	0	0	0	0	0	3.2	32445	0	0	0	0	0	0	0	0	0	0	0	32445	5407.6	0	0	0	0	0	0	0	0	0	0	0	5407.6	0	0	0	0	0	0	0	0	0	0	0	28889	0	0	0	0	0	0	0	0	0	0	0	1	1	+			297	420	True	460	1813	2282	2282	123		88	
Q8TDN1-2;Q8TDN1	Q8TDN1-2;Q8TDN1	1;1	1;1	1;1	Potassium voltage-gated channel subfamily G member 4	KCNG4	>sp|Q8TDN1-2|KCNG4_HUMAN Isoform 2 of Potassium voltage-gated channel subfamily G member 4 OS=Homo sapiens GN=KCNG4;>sp|Q8TDN1|KCNG4_HUMAN Potassium voltage-gated channel subfamily G member 4 OS=Homo sapiens GN=KCNG4 PE=1 SV=1	2	1	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	3.5	3.5	3.5	29.334	256	256;519	1	-2	0	0	0	0	0	0	0	3.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	+			298	150	True	162	678	753	753	124		64	
Q8WUM4;Q8WUM4-2	Q8WUM4;Q8WUM4-2	1;1	1;1	1;1	Programmed cell death 6-interacting protein	PDCD6IP	>sp|Q8WUM4|PDC6I_HUMAN Programmed cell death 6-interacting protein OS=Homo sapiens GN=PDCD6IP PE=1 SV=1;>sp|Q8WUM4-2|PDC6I_HUMAN Isoform 2 of Programmed cell death 6-interacting protein OS=Homo sapiens GN=PDCD6IP	2	1	1	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	2.6	2.6	2.6	96.022	868	868;873	0	18.643	0	0	0	0	0	0	0	0	2.6	0	0	0	1040700	0	0	0	0	0	0	0	0	1040700	0	0	0	21681	0	0	0	0	0	0	0	0	21681	0	0	0	0	0	0	0	0	0	0	0	358470	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1				299	196	True	214	848	927	927				
Q92621	Q92621	1	1	1	Nuclear pore complex protein Nup205	NUP205	>sp|Q92621|NU205_HUMAN Nuclear pore complex protein Nup205 OS=Homo sapiens GN=NUP205 PE=1 SV=3	1	1	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1.2	1.2	1.2	227.92	2012	2012	1	-2	0	0	0	0	1.2	0	0	0	0	0	0	0	276450	0	0	0	0	276450	0	0	0	0	0	0	0	2820.9	0	0	0	0	2820.9	0	0	0	0	0	0	0	0	0	0	0	68160	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	+			300	74	True	77	332	383	383	125	126	854	864
Q93084-4;Q93084-2;Q93084-3;Q93084-7;Q93084;Q93084-6;Q93084-5	Q93084-4;Q93084-2;Q93084-3;Q93084-7;Q93084;Q93084-6;Q93084-5	2;2;2;2;2;2;2	2;2;2;2;2;2;2	2;2;2;2;2;2;2	Sarcoplasmic/endoplasmic reticulum calcium ATPase 3	ATP2A3	>sp|Q93084-4|AT2A3_HUMAN Isoform SERCA3G of Sarcoplasmic/endoplasmic reticulum calcium ATPase 3 OS=Homo sapiens GN=ATP2A3;>sp|Q93084-2|AT2A3_HUMAN Isoform SERCA3A of Sarcoplasmic/endoplasmic reticulum calcium ATPase 3 OS=Homo sapiens GN=ATP2A3;>sp|Q93084-3	7	2	2	2	0	0	0	0	2	0	2	0	0	0	0	0	0	0	0	0	2	0	2	0	0	0	0	0	0	0	0	0	2	0	2	0	0	0	0	0	5.1	5.1	5.1	109.13	998	998;999;1029;1033;1043;1044;1052	0	44.849	0	0	0	0	5.1	0	5.1	0	0	0	0	0	2226300	0	0	0	0	1064600	0	1161700	0	0	0	0	0	49474	0	0	0	0	23658	0	25816	0	0	0	0	0	0	0	0	0	265660	0	263040	0	0	0	0	0	0	0	0	0	2	0	2	0	0	0	0	0	4				301	83;559	True;True	88;617	390;391;2288;2289	457;458;2858;2859	458;2859				
Q96C24	Q96C24	1	1	1	Synaptotagmin-like protein 4	SYTL4	>sp|Q96C24|SYTL4_HUMAN Synaptotagmin-like protein 4 OS=Homo sapiens GN=SYTL4 PE=1 SV=2	1	1	1	1	0	0	0	0	1	0	1	0	1	0	0	0	0	0	0	0	1	0	1	0	1	0	0	0	0	0	0	0	1	0	1	0	1	0	0	0	4.2	4.2	4.2	76.023	671	671	0	13.014	0	0	0	0	4.2	0	4.2	0	4.2	0	0	0	3089800	0	0	0	0	1365800	0	1269900	0	454140	0	0	0	88281	0	0	0	0	39023	0	36282	0	12975	0	0	0	0	0	0	0	0	0	0	0	156430	0	0	0	0	0	0	0	1	0	1	0	1	0	0	0	3				302	296	True	325	1333;1334;1335	1633;1634;1635	1634				
Q96M93-3;Q96M93-2;Q96M93	Q96M93-3;Q96M93-2;Q96M93	1;1;1	1;1;1	1;1;1	Adenosine deaminase domain-containing protein 1	ADAD1	>sp|Q96M93-3|ADAD1_HUMAN Isoform 3 of Adenosine deaminase domain-containing protein 1 OS=Homo sapiens GN=ADAD1;>sp|Q96M93-2|ADAD1_HUMAN Isoform 2 of Adenosine deaminase domain-containing protein 1 OS=Homo sapiens GN=ADAD1;>sp|Q96M93|ADAD1_HUMAN Adenosine d	3	1	1	1	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	2.5	2.5	2.5	62.362	558	558;565;576	1	-2	0	0	0	0	0	0	2.5	0	2.5	0	0	0	372510	0	0	0	0	0	0	241980	0	130530	0	0	0	12017	0	0	0	0	0	0	7805.8	0	4210.8	0	0	0	0	0	0	0	0	0	0	0	44964	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	2	+			303	527	True	582	2200;2201	2738;2739	2738	126;127;128;290;291		300;301;303;309;310	
Q96P15	Q96P15	1	1	1	Serpin B11	SERPINB11	>sp|Q96P15|SPB11_HUMAN Serpin B11 OS=Homo sapiens GN=SERPINB11 PE=2 SV=1	1	1	1	1	0	0	0	0	1	0	0	0	0	0	1	1	0	0	0	0	1	0	0	0	0	0	1	1	0	0	0	0	1	0	0	0	0	0	1	1	2.6	2.6	2.6	44.098	392	392	0.010471	6.2544	0	0	0	0	2.6	0	0	0	0	0	2.6	2.6	7542200	0	0	0	0	451360	0	0	0	0	0	6788600	302300	342830	0	0	0	0	20517	0	0	0	0	0	308570	13741	0	0	0	0	0	0	0	0	0	0	0	269160	0	0	0	0	1	0	0	0	0	0	1	1	3				304	409	True	448	1770;1771;1772	2208;2209;2210	2210	129	127	150	148
Q96RL7-4;Q96RL7-2;Q96RL7-3;Q96RL7	Q96RL7-4;Q96RL7-2;Q96RL7-3;Q96RL7	1;1;1;1	1;1;1;1	1;1;1;1	Vacuolar protein sorting-associated protein 13A	VPS13A	>sp|Q96RL7-4|VP13A_HUMAN Isoform 4 of Vacuolar protein sorting-associated protein 13A OS=Homo sapiens GN=VPS13A;>sp|Q96RL7-2|VP13A_HUMAN Isoform 2 of Vacuolar protein sorting-associated protein 13A OS=Homo sapiens GN=VPS13A;>sp|Q96RL7-3|VP13A_HUMAN Isoform	4	1	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0.8	0.8	0.8	347.67	3069	3069;3095;3135;3174	1	-2	0	0	0	0	0	0	0.8	0	0	0	0	0	2929200	0	0	0	0	0	0	2929200	0	0	0	0	0	19927	0	0	0	0	0	0	19927	0	0	0	0	0	0	0	0	0	0	0	671260	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	+			305	685	True	758	2859	3486	3486	292	128	2260	2262
Q96T58	Q96T58	1	1	1	Msx2-interacting protein	SPEN	>sp|Q96T58|MINT_HUMAN Msx2-interacting protein OS=Homo sapiens GN=SPEN PE=1 SV=1	1	1	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0.2	0.2	0.2	402.24	3664	3664	1	-2	0	0.2	0	0	0	0	0	0	0	0	0	0	9658100	0	9658100	0	0	0	0	0	0	0	0	0	0	54876	0	54876	0	0	0	0	0	0	0	0	0	0	0	8987600	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	+			306	545	True	602	2246	2787	2787		129		1323
Q99728-3;Q99728-2;Q99728	Q99728-3;Q99728-2;Q99728	1;1;1	1;1;1	1;1;1	BRCA1-associated RING domain protein 1	BARD1	>sp|Q99728-3|BARD1_HUMAN Isoform beta of BRCA1-associated RING domain protein 1 OS=Homo sapiens GN=BARD1;>sp|Q99728-2|BARD1_HUMAN Isoform alpha of BRCA1-associated RING domain protein 1 OS=Homo sapiens GN=BARD1;>sp|Q99728|BARD1_HUMAN BRCA1-associated RING 	3	1	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	2.6	2.6	2.6	75.473	680	680;758;777	1	-2	0	0	0	0	0	0	2.6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	+			307	557	True	615	2286	2856	2856		130		317
Q99832;Q99832-3;F8WBP8;A0A0D9SG95;F8WAM2;Q99832-2;Q99832-4	Q99832;Q99832-3	3;2;1;1;1;1;1	3;2;1;1;1;1;1	3;2;1;1;1;1;1	T-complex protein 1 subunit eta	CCT7	>sp|Q99832|TCPH_HUMAN T-complex protein 1 subunit eta OS=Homo sapiens GN=CCT7 PE=1 SV=2;>sp|Q99832-3|TCPH_HUMAN Isoform 3 of T-complex protein 1 subunit eta OS=Homo sapiens GN=CCT7	7	3	3	3	0	0	0	0	3	0	2	0	1	1	0	0	0	0	0	0	3	0	2	0	1	1	0	0	0	0	0	0	3	0	2	0	1	1	0	0	13.6	13.6	13.6	59.366	543	543;499;83;83;98;339;456	0	41.818	0	0	0	0	13.6	0	8.7	0	4.6	4.6	0	0	4297000	0	0	0	0	1644200	0	1193500	0	1188400	270870	0	0	138610	0	0	0	0	53040	0	38499	0	38335	8737.6	0	0	0	0	0	0	375960	0	302930	0	0	0	0	0	0	0	0	0	3	0	3	0	1	1	0	0	8				308	142;342;593	True;True;True	152;377;652	657;1547;1548;1549;1550;2430;2431;2432	731;1964;1965;1966;1967;3018;3019;3020	731;1966;3019				
Q9BVA1;Q13885	Q9BVA1;Q13885	11;10	3;3	3;3	Tubulin beta-2B chain;Tubulin beta-2A chain	TUBB2B;TUBB2A	>sp|Q9BVA1|TBB2B_HUMAN Tubulin beta-2B chain OS=Homo sapiens GN=TUBB2B PE=1 SV=1;>sp|Q13885|TBB2A_HUMAN Tubulin beta-2A chain OS=Homo sapiens GN=TUBB2A PE=1 SV=1	2	11	3	3	0	0	0	0	8	2	7	4	4	3	2	3	0	0	0	0	2	0	2	1	1	0	0	0	0	0	0	0	2	0	2	1	1	0	0	0	51.2	13.5	13.5	49.953	445	445;445	0	21.156	0	0	0	0	45.4	9	32.1	19.1	19.1	13.9	9.9	13	8755400	0	0	0	0	4220600	0	4037800	281900	215160	0	0	0	437770	0	0	0	0	211030	0	201890	14095	10758	0	0	0	0	0	0	0	1040600	0	0	0	0	0	0	0	0	0	0	0	3	0	2	0	0	0	0	0	5				309	39;163;205;215;300;365;399;448;574;617;687	False;True;True;False;False;False;True;False;False;False;False	42;177;226;236;330;331;401;437;492;632;680;760	171;724;933;934;935;936;937;938;973;974;975;976;977;1348;1349;1350;1351;1352;1353;1354;1355;1356;1357;1630;1744;1903;1904;1905;1906;2347;2348;2349;2350;2351;2352;2353;2354;2542;2867	214;799;1070;1071;1072;1073;1074;1075;1111;1112;1113;1114;1115;1649;1650;1651;1652;1653;1654;1655;1656;1657;1658;1659;2049;2181;2378;2379;2380;2381;2917;2918;2919;2920;2921;2922;2923;2924;3136;3494	214;799;1070;1114;1658;2049;2181;2378;2919;3136;3494		75		267
Q9BZV3	Q9BZV3	1	1	1	Interphotoreceptor matrix proteoglycan 2	IMPG2	>sp|Q9BZV3|IMPG2_HUMAN Interphotoreceptor matrix proteoglycan 2 OS=Homo sapiens GN=IMPG2 PE=1 SV=3	1	1	1	1	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	1	0	0	1.5	1.5	1.5	138.62	1241	1241	1	-2	0	0	0	0	1.5	0	0	0	0	1.5	0	0	14595000	0	0	0	0	9756900	0	0	0	0	4838200	0	0	347500	0	0	0	0	232310	0	0	0	0	115190	0	0	0	0	0	0	0	0	0	0	0	3109300	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	+			310	526	True	581	2198;2199	2736;2737	2737	293	131	1214	1202
Q9C0C2	Q9C0C2	1	1	1	182 kDa tankyrase-1-binding protein	TNKS1BP1	>sp|Q9C0C2|TB182_HUMAN 182 kDa tankyrase-1-binding protein OS=Homo sapiens GN=TNKS1BP1 PE=1 SV=4	1	1	1	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0.9	0.9	0.9	181.79	1729	1729	1	-2	0	0	0	0	0	0	0	0	0	0	0.9	0	1559400	0	0	0	0	0	0	0	0	0	0	1559400	0	17721	0	0	0	0	0	0	0	0	0	0	17721	0	0	0	0	0	0	0	0	0	0	0	1645500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	+			311	548	True	606	2262	2804	2804	294;295;296		434;438;440	
